DATE,PM2.5,PM10,CO2,HCHO
2023-07-20 10:06:00,20,33,1094,0.026
2023-07-20 10:07:00,22,38,1124,0.027
2023-07-20 10:08:00,23,39,1120,0.027
2023-07-20 10:09:00,21,34,1079,0.027
2023-07-20 10:10:00,22,37,1061,0.027
2023-07-20 10:11:00,21,34,1054,0.027
2023-07-20 10:11:59,21,34,1046,0.027
2023-07-20 10:13:00,21,34,1045,0.027
2023-07-20 10:14:00,21,35,1044,0.027
2023-07-20 10:15:00,20,34,1038,0.027
2023-07-20 10:16:00,22,37,1036,0.027
2023-07-20 10:17:00,21,34,1034,0.027
2023-07-20 10:18:00,19,31,1032,0.027
2023-07-20 10:19:00,19,32,1029,0.027
2023-07-20 10:20:00,19,33,1024,0.027
2023-07-20 10:21:00,19,32,1018,0.027
2023-07-20 10:22:00,18,31,1015,0.027
2023-07-20 10:23:00,20,34,1014,0.027
2023-07-20 10:24:00,20,35,1012,0.028
2023-07-20 10:25:00,19,29,1011,0.027
2023-07-20 10:26:00,18,30,1011,0.027
2023-07-20 10:27:00,18,30,1011,0.027
2023-07-20 10:28:00,17,28,1012,0.027
2023-07-20 10:29:00,19,32,1015,0.027
2023-07-20 10:30:00,18,30,1014,0.027
2023-07-20 10:31:00,18,30,1014,0.027
2023-07-20 10:32:00,18,29,1015,0.028
2023-07-20 10:33:00,16,27,1015,0.027
2023-07-20 10:34:00,17,27,1015,0.028
2023-07-20 10:35:00,18,30,1015,0.028
2023-07-20 10:36:01,16,26,1016,0.027
2023-07-20 10:37:01,15,24,1015,0.027
2023-07-20 10:38:01,16,25,1014,0.027
2023-07-20 10:39:01,16,27,1014,0.028
2023-07-20 10:40:01,16,26,1014,0.028
2023-07-20 10:41:01,14,24,1012,0.027
2023-07-20 10:42:01,16,26,1015,0.027
2023-07-20 10:43:01,15,26,1029,0.029
2023-07-20 10:44:01,15,24,1030,0.028
2023-07-20 10:45:01,15,25,1024,0.028
2023-07-20 10:46:01,15,26,1027,0.029
2023-07-20 10:47:01,14,23,1032,0.028
2023-07-20 10:48:01,13,21,1033,0.027
2023-07-20 10:49:01,12,20,1037,0.028
2023-07-20 10:50:02,13,20,1052,0.029
2023-07-20 10:51:01,12,21,1080,0.029
2023-07-20 10:52:01,14,24,1081,0.025
2023-07-20 10:53:01,13,21,1079,0.026
2023-07-20 10:54:01,12,21,1078,0.027
2023-07-20 10:55:01,12,21,1077,0.028
2023-07-20 10:56:01,12,21,1076,0.027
2023-07-20 10:57:01,11,19,1072,0.028
2023-07-20 10:58:02,12,20,1066,0.029
2023-07-20 10:59:01,12,19,1063,0.027
2023-07-20 11:00:01,12,20,1057,0.026
2023-07-20 11:01:01,11,18,1052,0.027
2023-07-20 11:02:01,11,18,1045,0.028
2023-07-20 11:03:01,11,18,1042,0.029
2023-07-20 11:04:01,13,20,1031,0.030
2023-07-20 11:05:02,11,19,1010,0.030
2023-07-20 11:06:01,12,20,1001,0.029
2023-07-20 11:07:01,12,18,997,0.030
2023-07-20 11:08:01,12,19,993,0.028
2023-07-20 11:09:01,12,19,992,0.027
2023-07-20 11:10:01,11,17,992,0.029
2023-07-20 11:11:01,11,18,990,0.030
2023-07-20 11:12:01,11,17,986,0.030
2023-07-20 11:13:02,9,15,984,0.030
2023-07-20 11:14:01,11,18,983,0.027
2023-07-20 11:15:01,10,17,982,0.029
2023-07-20 11:16:01,11,18,982,0.030
2023-07-20 11:17:01,10,17,982,0.029
2023-07-20 11:18:01,10,16,985,0.029
2023-07-20 11:19:01,10,16,987,0.029
2023-07-20 11:20:01,10,17,983,0.030
2023-07-20 11:21:02,9,16,978,0.030
2023-07-20 11:22:02,9,16,978,0.030
2023-07-20 11:23:01,9,14,977,0.030
2023-07-20 11:24:01,9,15,978,0.030
2023-07-20 11:25:01,9,14,976,0.029
2023-07-20 11:26:01,9,16,976,0.030
2023-07-20 11:27:01,9,14,974,0.030
2023-07-20 11:28:02,8,14,974,0.029
2023-07-20 11:29:02,8,14,973,0.030
2023-07-20 11:30:02,10,15,972,0.029
2023-07-20 11:31:01,8,13,975,0.030
2023-07-20 11:32:01,9,15,982,0.027
2023-07-20 11:33:01,9,15,979,0.029
2023-07-20 11:34:01,9,14,976,0.030
2023-07-20 11:35:01,7,12,971,0.030
2023-07-20 11:36:02,8,12,970,0.031
2023-07-20 11:37:02,9,15,971,0.031
2023-07-20 11:38:01,8,12,970,0.031
2023-07-20 11:39:01,7,12,968,0.030
2023-07-20 11:40:01,8,12,967,0.029
2023-07-20 11:41:01,8,14,961,0.027
2023-07-20 11:42:01,8,14,959,0.027
2023-07-20 11:43:02,8,12,960,0.029
2023-07-20 11:44:02,7,12,960,0.031
2023-07-20 11:45:02,8,14,958,0.030
2023-07-20 11:46:01,7,11,958,0.029
2023-07-20 11:47:01,7,12,958,0.030
2023-07-20 11:48:01,7,10,957,0.029
2023-07-20 11:49:01,6,11,956,0.031
2023-07-20 11:50:01,7,12,957,0.030
2023-07-20 11:51:02,7,10,958,0.031
2023-07-20 11:52:02,6,10,958,0.029
2023-07-20 11:53:02,6,10,958,0.028
2023-07-20 11:54:01,7,11,956,0.031
2023-07-20 11:55:01,6,10,956,0.030
2023-07-20 11:56:01,6,11,955,0.028
2023-07-20 11:57:01,6,9,954,0.029
2023-07-20 11:58:02,6,9,955,0.030
2023-07-20 11:59:02,6,9,966,0.029
2023-07-20 12:00:02,6,9,981,0.029
2023-07-20 12:01:01,6,9,992,0.029
2023-07-20 12:02:01,5,8,998,0.029
2023-07-20 12:03:01,6,9,1005,0.029
2023-07-20 12:04:01,6,10,1008,0.029
2023-07-20 12:05:02,5,9,1010,0.029
2023-07-20 12:06:02,7,12,1011,0.029
2023-07-20 12:07:02,6,9,1011,0.030
2023-07-20 12:08:02,6,9,1011,0.030
2023-07-20 12:09:01,4,6,1007,0.030
2023-07-20 12:10:01,4,7,989,0.030
2023-07-20 12:11:01,5,8,978,0.030
2023-07-20 12:12:02,5,9,970,0.030
2023-07-20 12:13:02,5,8,962,0.030
2023-07-20 12:14:02,5,8,957,0.030
2023-07-20 12:15:02,4,7,954,0.031
2023-07-20 12:16:01,5,9,950,0.031
2023-07-20 12:17:01,4,6,950,0.030
2023-07-20 12:18:01,4,7,956,0.030
2023-07-20 12:19:02,5,8,965,0.029
2023-07-20 12:20:03,5,7,975,0.030
2023-07-20 12:21:03,5,7,979,0.032
2023-07-20 12:22:03,4,7,965,0.031
2023-07-20 12:23:03,5,7,956,0.031
2023-07-20 12:24:02,5,9,951,0.031
2023-07-20 12:25:02,5,9,941,0.032
2023-07-20 12:26:02,5,7,928,0.031
2023-07-20 12:27:03,4,6,921,0.031
2023-07-20 12:28:03,4,6,920,0.032
2023-07-20 12:29:03,6,9,919,0.032
2023-07-20 12:30:03,5,8,920,0.031
2023-07-20 12:31:02,4,6,921,0.031
2023-07-20 12:32:02,4,7,922,0.031
2023-07-20 12:33:02,5,8,924,0.030
2023-07-20 12:34:03,4,7,941,0.031
2023-07-20 12:35:03,5,8,962,0.032
2023-07-20 12:36:03,5,8,985,0.033
2023-07-20 12:37:03,4,7,989,0.031
2023-07-20 12:38:03,3,6,989,0.031
2023-07-20 12:39:02,4,6,988,0.031
2023-07-20 12:40:02,4,6,985,0.031
2023-07-20 12:41:02,4,6,984,0.032
2023-07-20 12:42:03,4,6,984,0.032
2023-07-20 12:43:03,4,6,986,0.033
2023-07-20 12:44:03,4,7,988,0.031
2023-07-20 12:45:03,5,7,992,0.031
2023-07-20 12:46:02,3,5,994,0.032
2023-07-20 12:47:02,4,7,992,0.031
2023-07-20 12:48:02,4,6,989,0.032
2023-07-20 12:49:03,3,5,985,0.032
2023-07-20 12:50:03,4,6,982,0.032
2023-07-20 12:51:03,4,6,974,0.033
2023-07-20 12:52:03,3,5,964,0.033
2023-07-20 12:53:03,4,6,958,0.032
2023-07-20 12:54:02,4,6,956,0.032
2023-07-20 12:55:02,3,5,953,0.032
2023-07-20 12:56:03,4,6,951,0.033
2023-07-20 12:57:03,4,7,951,0.032
2023-07-20 12:58:03,4,6,950,0.031
2023-07-20 12:59:03,4,6,950,0.032
2023-07-20 13:00:03,4,7,951,0.032
2023-07-20 13:01:03,3,5,955,0.032
2023-07-20 13:02:02,3,5,968,0.031
2023-07-20 13:03:03,4,6,974,0.032
2023-07-20 13:04:03,3,5,976,0.033
2023-07-20 13:05:03,4,5,975,0.033
2023-07-20 13:06:03,3,5,978,0.033
2023-07-20 13:07:03,4,6,993,0.033
2023-07-20 13:08:03,3,6,1006,0.032
2023-07-20 13:09:02,4,7,1016,0.032
2023-07-20 13:10:03,4,6,1018,0.032
2023-07-20 13:11:03,3,4,1015,0.032
2023-07-20 13:12:03,4,5,1012,0.032
2023-07-20 13:13:03,4,6,1009,0.033
2023-07-20 13:14:03,4,6,1000,0.033
2023-07-20 13:15:03,3,5,990,0.032
2023-07-20 13:16:03,5,7,984,0.033
2023-07-20 13:17:03,4,7,984,0.033
2023-07-20 13:18:02,3,6,987,0.034
2023-07-20 13:19:03,3,5,991,0.033
2023-07-20 13:20:03,3,5,1017,0.033
2023-07-20 13:21:03,3,5,1023,0.033
2023-07-20 13:22:03,4,6,1014,0.033
2023-07-20 13:23:03,4,6,1005,0.032
2023-07-20 13:24:03,4,7,1000,0.033
2023-07-20 13:25:02,3,5,997,0.033
2023-07-20 13:26:03,3,5,991,0.033
2023-07-20 13:27:03,3,5,991,0.033
2023-07-20 13:28:03,3,5,993,0.033
2023-07-20 13:29:03,3,4,994,0.033
2023-07-20 13:30:03,3,5,995,0.034
2023-07-20 13:31:03,3,5,994,0.034
2023-07-20 13:32:03,3,5,992,0.033
2023-07-20 13:33:02,4,6,989,0.033
2023-07-20 13:34:03,4,6,986,0.034
2023-07-20 13:35:03,4,6,986,0.034
2023-07-20 13:36:03,3,5,985,0.034
2023-07-20 13:37:03,3,5,981,0.034
2023-07-20 13:38:03,3,5,973,0.034
2023-07-20 13:39:03,3,4,972,0.034
2023-07-20 13:40:03,3,5,973,0.035
2023-07-20 13:41:03,3,6,972,0.035
2023-07-20 13:42:03,4,6,971,0.035
2023-07-20 13:43:03,3,5,972,0.035
2023-07-20 13:44:03,3,5,966,0.035
2023-07-20 13:45:03,3,5,964,0.035
2023-07-20 13:46:03,3,5,960,0.035
2023-07-20 13:47:03,3,5,962,0.035
2023-07-20 13:48:03,3,6,960,0.035
2023-07-20 13:49:03,3,5,965,0.035
2023-07-20 13:50:03,3,5,970,0.034
2023-07-20 13:51:03,3,5,975,0.034
2023-07-20 13:52:03,3,5,976,0.034
2023-07-20 13:53:03,3,5,974,0.035
2023-07-20 13:54:03,4,6,976,0.035
2023-07-20 13:55:03,3,5,975,0.035
2023-07-20 13:56:04,2,4,975,0.035
2023-07-20 13:57:03,3,4,974,0.035
2023-07-20 13:58:03,3,4,971,0.036
2023-07-20 13:59:03,3,4,968,0.035
2023-07-20 14:00:03,3,5,964,0.035
2023-07-20 14:01:03,2,4,964,0.035
2023-07-20 14:02:03,3,5,964,0.035
2023-07-20 14:03:03,2,4,964,0.035
2023-07-20 14:04:04,3,4,965,0.035
2023-07-20 14:05:03,2,4,968,0.037
2023-07-20 14:06:03,3,5,975,0.035
2023-07-20 14:07:03,3,5,976,0.035
2023-07-20 14:08:03,2,4,977,0.036
2023-07-20 14:09:03,3,4,978,0.035
2023-07-20 14:10:03,3,5,980,0.035
2023-07-20 14:11:04,3,5,980,0.037
2023-07-20 14:12:03,3,5,979,0.037
2023-07-20 14:13:03,3,4,979,0.037
2023-07-20 14:14:03,3,5,985,0.037
2023-07-20 14:15:03,3,5,995,0.035
2023-07-20 14:16:03,3,5,992,0.035
2023-07-20 14:17:03,2,3,986,0.035
2023-07-20 14:18:03,3,4,977,0.035
2023-07-20 14:19:04,2,4,974,0.035
2023-07-20 14:20:03,3,4,974,0.036
2023-07-20 14:21:03,2,4,974,0.037
2023-07-20 14:22:03,3,4,975,0.037
2023-07-20 14:23:03,3,4,977,0.035
2023-07-20 14:24:03,3,4,978,0.035
2023-07-20 14:25:03,3,5,1072,0.038
2023-07-20 14:26:04,3,5,1265,0.036
2023-07-20 14:27:04,3,5,1233,0.035
2023-07-20 14:28:03,3,6,1168,0.035
2023-07-20 14:29:03,3,5,1097,0.036
2023-07-20 14:30:03,3,4,1050,0.036
2023-07-20 14:31:03,2,4,1048,0.037
2023-07-20 14:32:03,3,4,1036,0.037
2023-07-20 14:33:03,3,4,1029,0.037
2023-07-20 14:34:04,3,5,1014,0.037
2023-07-20 14:35:04,3,5,999,0.037
2023-07-20 14:36:03,3,4,988,0.037
2023-07-20 14:37:03,3,5,987,0.037
2023-07-20 14:38:03,3,5,985,0.037
2023-07-20 14:39:03,3,5,984,0.037
2023-07-20 14:40:03,3,5,975,0.036
2023-07-20 14:41:04,3,5,973,0.036
2023-07-20 14:42:04,3,5,972,0.037
2023-07-20 14:43:04,3,6,974,0.037
2023-07-20 14:44:03,3,5,976,0.037
2023-07-20 14:45:03,3,5,978,0.038
2023-07-20 14:46:03,3,5,980,0.037
2023-07-20 14:47:03,3,5,993,0.037
2023-07-20 14:48:04,3,5,1041,0.038
2023-07-20 14:49:05,3,5,1047,0.037
2023-07-20 14:50:05,4,6,1038,0.037
2023-07-20 14:51:04,3,5,1038,0.037
2023-07-20 14:52:04,3,5,1040,0.037
2023-07-20 14:53:04,3,4,1037,0.037
2023-07-20 14:54:04,2,4,1026,0.038
2023-07-20 14:55:04,3,4,1015,0.037
2023-07-20 14:56:05,2,4,998,0.039
2023-07-20 14:57:05,3,4,984,0.038
2023-07-20 14:58:05,3,5,976,0.038
2023-07-20 14:59:04,2,4,969,0.037
2023-07-20 15:00:04,3,4,964,0.038
2023-07-20 15:01:04,3,4,964,0.039
2023-07-20 15:02:04,3,4,963,0.039
2023-07-20 15:03:04,2,4,966,0.039
2023-07-20 15:04:05,2,3,968,0.037
2023-07-20 15:05:05,3,5,970,0.039
2023-07-20 15:06:05,3,4,967,0.041
2023-07-20 15:07:04,2,4,956,0.042
2023-07-20 15:08:04,3,4,950,0.043
2023-07-20 15:09:04,3,4,950,0.043
2023-07-20 15:10:04,3,5,955,0.041
2023-07-20 15:11:04,3,4,962,0.041
2023-07-20 15:12:05,2,4,968,0.043
2023-07-20 15:13:05,3,5,970,0.043
2023-07-20 15:14:05,3,4,971,0.043
2023-07-20 15:15:05,3,4,972,0.043
2023-07-20 15:16:04,3,5,977,0.043
2023-07-20 15:17:04,3,5,982,0.044
2023-07-20 15:18:04,3,5,982,0.045
2023-07-20 15:19:05,3,4,983,0.045
2023-07-20 15:20:05,3,5,984,0.045
2023-07-20 15:21:05,3,5,984,0.045
2023-07-20 15:22:05,2,4,983,0.046
2023-07-20 15:23:04,2,4,981,0.047
2023-07-20 15:24:04,3,5,979,0.047
2023-07-20 15:25:04,3,5,976,0.047
2023-07-20 15:26:04,3,4,970,0.047
2023-07-20 15:27:05,2,4,965,0.048
2023-07-20 15:28:05,3,5,960,0.047
2023-07-20 15:29:05,3,4,955,0.047
2023-07-20 15:30:05,3,5,951,0.047
2023-07-20 15:31:04,3,4,949,0.047
2023-07-20 15:32:04,3,5,944,0.049
2023-07-20 15:33:04,3,5,940,0.047
2023-07-20 15:34:05,3,4,935,0.048
2023-07-20 15:35:05,3,5,929,0.049
2023-07-20 15:36:05,3,4,925,0.048
2023-07-20 15:37:05,3,5,922,0.049
2023-07-20 15:38:04,3,5,922,0.050
2023-07-20 15:39:04,3,4,920,0.050
2023-07-20 15:40:04,3,6,918,0.050
2023-07-20 15:41:05,2,3,915,0.050
2023-07-20 15:42:05,3,5,912,0.051
2023-07-20 15:43:05,3,5,910,0.050
2023-07-20 15:44:05,3,4,906,0.050
2023-07-20 15:45:05,3,4,894,0.050
2023-07-20 15:46:04,3,5,894,0.050
2023-07-20 15:47:04,3,5,890,0.050
2023-07-20 15:48:05,3,5,887,0.051
2023-07-20 15:49:05,3,4,887,0.051
2023-07-20 15:50:05,4,6,886,0.051
2023-07-20 15:51:05,4,7,884,0.051
2023-07-20 15:52:05,3,5,881,0.051
2023-07-20 15:53:04,4,6,879,0.052
2023-07-20 15:54:04,5,7,877,0.051
2023-07-20 15:55:05,5,8,876,0.050
2023-07-20 15:56:05,6,9,875,0.050
2023-07-20 15:57:05,6,9,875,0.050
2023-07-20 15:58:05,6,8,876,0.050
2023-07-20 15:59:05,6,9,877,0.051
2023-07-20 16:00:05,10,15,877,0.053
2023-07-20 16:01:04,20,31,879,0.061
2023-07-20 16:02:04,85,133,883,0.076
2023-07-20 16:03:05,148,237,886,0.093
2023-07-20 16:04:05,280,460,890,0.111
2023-07-20 16:05:05,392,659,891,0.121
2023-07-20 16:06:05,593,999,881,0.130
2023-07-20 16:07:05,717,999,860,0.137
2023-07-20 16:08:04,781,999,836,0.147
2023-07-20 16:09:04,785,999,804,0.148
2023-07-20 16:10:05,788,999,782,0.148
2023-07-20 16:11:05,724,999,759,0.145
2023-07-20 16:12:05,676,999,739,0.142
2023-07-20 16:13:05,629,999,724,0.133
2023-07-20 16:14:05,650,999,722,0.140
2023-07-20 16:15:05,603,999,761,0.141
2023-07-20 16:16:04,570,969,727,0.106
2023-07-20 16:17:05,511,860,688,0.095
2023-07-20 16:18:05,475,795,686,0.093
2023-07-20 16:19:05,424,708,683,0.095
2023-07-20 16:20:05,402,670,682,0.093
2023-07-20 16:21:05,377,622,683,0.096
2023-07-20 16:22:05,344,565,684,0.097
2023-07-20 16:23:05,321,524,685,0.095
2023-07-20 16:24:04,284,467,687,0.091
2023-07-20 16:25:05,260,423,687,0.088
2023-07-20 16:26:05,234,382,686,0.085
2023-07-20 16:27:05,217,355,681,0.079
2023-07-20 16:28:05,198,321,679,0.080
2023-07-20 16:29:05,177,288,677,0.079
2023-07-20 16:30:05,156,250,671,0.076
2023-07-20 16:31:05,152,246,669,0.077
2023-07-20 16:32:05,138,224,671,0.076
2023-07-20 16:33:05,126,201,669,0.074
2023-07-20 16:34:05,114,182,666,0.072
2023-07-20 16:35:05,107,173,665,0.072
2023-07-20 16:36:05,96,154,664,0.068
2023-07-20 16:37:05,86,139,663,0.065
2023-07-20 16:38:05,79,128,659,0.060
2023-07-20 16:39:05,72,113,659,0.059
2023-07-20 16:40:05,69,111,659,0.058
2023-07-20 16:41:05,66,103,658,0.056
2023-07-20 16:42:05,66,104,656,0.052
2023-07-20 16:43:05,57,91,655,0.050
2023-07-20 16:44:05,55,89,652,0.046
2023-07-20 16:45:05,51,83,649,0.045
2023-07-20 16:46:05,49,78,642,0.044
2023-07-20 16:47:06,48,76,641,0.043
2023-07-20 16:48:06,48,76,639,0.042
2023-07-20 16:49:06,42,67,635,0.041
2023-07-20 16:50:06,40,66,633,0.039
2023-07-20 16:51:06,38,59,629,0.039
2023-07-20 16:52:06,37,58,627,0.038
2023-07-20 16:53:06,33,53,624,0.036
2023-07-20 16:54:06,31,48,622,0.037
2023-07-20 16:55:06,30,49,624,0.037
2023-07-20 16:56:06,26,41,626,0.036
2023-07-20 16:57:06,26,41,632,0.035
2023-07-20 16:58:06,24,38,634,0.035
2023-07-20 16:59:06,25,40,636,0.034
2023-07-20 17:00:06,23,37,636,0.034
2023-07-20 17:01:06,20,33,636,0.032
2023-07-20 17:02:06,18,29,635,0.031
2023-07-20 17:03:06,18,30,630,0.031
2023-07-20 17:04:06,16,26,619,0.030
2023-07-20 17:05:06,16,25,601,0.029
2023-07-20 17:06:06,13,23,570,0.023
2023-07-20 17:07:06,11,16,522,0.021
2023-07-20 17:08:06,8,13,505,0.021
2023-07-20 17:09:06,7,11,486,0.020
2023-07-20 17:10:06,8,14,465,0.018
2023-07-20 17:11:07,6,9,449,0.018
2023-07-20 17:12:06,6,10,440,0.018
2023-07-20 17:13:06,5,8,433,0.018
2023-07-20 17:14:06,6,9,427,0.018
2023-07-20 17:15:06,5,8,420,0.018
2023-07-20 17:16:06,5,8,415,0.018
2023-07-20 17:17:06,5,7,411,0.018
2023-07-20 17:18:07,5,8,406,0.017
2023-07-20 17:19:07,5,7,403,0.017
2023-07-20 17:20:06,5,9,402,0.017
2023-07-20 17:21:06,4,7,400,0.018
2023-07-20 17:22:06,5,8,397,0.017
2023-07-20 17:23:06,5,7,396,0.017
2023-07-20 17:24:06,5,8,396,0.019
2023-07-20 17:25:06,4,7,395,0.018
2023-07-20 17:26:07,5,8,394,0.017
2023-07-20 17:27:06,5,7,393,0.017
2023-07-20 17:28:06,4,7,392,0.016
2023-07-20 17:29:06,4,7,392,0.016
2023-07-20 17:30:06,5,8,391,0.016
2023-07-20 17:31:06,4,6,391,0.016
2023-07-20 17:32:06,4,7,391,0.016
2023-07-20 17:33:07,4,7,391,0.016
2023-07-20 17:34:07,3,6,389,0.016
2023-07-20 17:35:06,4,6,389,0.016
2023-07-20 17:36:06,4,6,388,0.015
2023-07-20 17:37:06,4,7,387,0.017
2023-07-20 17:38:06,4,6,387,0.016
2023-07-20 17:39:06,4,6,387,0.016
2023-07-20 17:40:06,4,6,387,0.015
2023-07-20 17:41:07,4,7,386,0.016
2023-07-20 17:42:07,4,7,386,0.016
2023-07-20 17:43:06,4,6,386,0.016
2023-07-20 17:44:06,4,7,386,0.016
2023-07-20 17:45:06,5,8,386,0.015
2023-07-20 17:46:06,4,6,386,0.015
2023-07-20 17:47:06,4,7,386,0.015
2023-07-20 17:48:07,4,7,386,0.015
2023-07-20 17:49:07,4,7,386,0.015
2023-07-20 17:50:07,5,7,387,0.015
2023-07-20 17:51:06,4,6,387,0.015
2023-07-20 17:52:06,5,7,387,0.015
2023-07-20 17:53:06,4,7,388,0.015
2023-07-20 17:54:06,4,6,388,0.014
2023-07-20 17:55:06,5,7,389,0.015
2023-07-20 17:56:07,5,8,388,0.014
2023-07-20 17:57:07,5,8,388,0.014
2023-07-20 17:58:07,5,8,389,0.014
2023-07-20 17:59:06,4,7,389,0.013
2023-07-20 18:00:06,5,8,389,0.014
2023-07-20 18:01:06,5,8,390,0.014
2023-07-20 18:02:06,5,8,390,0.014
2023-07-20 18:03:07,5,7,391,0.013
2023-07-20 18:04:07,5,8,391,0.013
2023-07-20 18:05:07,5,7,390,0.013
2023-07-20 18:06:06,5,8,391,0.013
2023-07-20 18:07:06,5,7,391,0.013
2023-07-20 18:08:06,4,7,391,0.013
2023-07-20 18:09:06,5,7,392,0.013
2023-07-20 18:10:06,4,7,393,0.013
2023-07-20 18:11:07,5,8,393,0.013
2023-07-20 18:12:07,5,7,393,0.014
2023-07-20 18:13:07,5,7,393,0.014
2023-07-20 18:14:06,4,6,392,0.014
2023-07-20 18:15:06,5,8,394,0.013
2023-07-20 18:16:06,4,6,394,0.014
2023-07-20 18:17:06,5,8,395,0.014
2023-07-20 18:18:07,4,7,395,0.013
2023-07-20 18:19:07,5,8,394,0.013
2023-07-20 18:20:07,5,8,397,0.013
2023-07-20 18:21:07,5,8,392,0.014
2023-07-20 18:22:06,5,7,392,0.013
2023-07-20 18:23:06,5,8,394,0.013
2023-07-20 18:24:06,5,9,397,0.013
2023-07-20 18:25:06,6,9,401,0.014
2023-07-20 18:26:07,5,7,403,0.013
2023-07-20 18:27:07,4,7,406,0.013
2023-07-20 18:28:07,5,8,412,0.013
2023-07-20 18:29:07,5,8,415,0.013
2023-07-20 18:30:06,5,8,416,0.013
2023-07-20 18:31:06,5,8,418,0.014
2023-07-20 18:32:06,5,7,421,0.014
2023-07-20 18:33:07,5,8,424,0.014
2023-07-20 18:34:08,4,7,426,0.014
2023-07-20 18:35:08,5,8,427,0.014
2023-07-20 18:36:08,5,8,428,0.013
2023-07-20 18:37:08,5,9,429,0.013
2023-07-20 18:38:07,5,7,437,0.017
