DATE,PM2.5,PM10,CO2,HCHO
2022-11-05 16:35:11,0,0,419,0.016
2022-11-05 16:36:11,0,0,422,0.017
2022-11-05 16:37:10,0,0,424,0.017
2022-11-05 16:38:11,0,0,423,0.017
2022-11-05 16:39:11,0,1,422,0.017
2022-11-05 16:40:11,0,0,422,0.017
2022-11-05 16:41:11,0,1,420,0.017
2022-11-05 16:42:11,3,6,420,0.014
2022-11-05 16:43:10,1,2,417,0.011
2022-11-05 16:44:11,1,2,414,0.008
2022-11-05 16:45:11,1,1,414,0.007
2022-11-05 16:46:11,1,2,413,0.005
2022-11-05 16:47:11,1,1,412,0.007
2022-11-05 16:48:11,1,1,413,0.009
2022-11-05 16:49:10,1,1,415,0.009
2022-11-05 16:50:11,1,1,414,0.009
2022-11-05 16:51:11,1,2,415,0.008
2022-11-05 16:52:11,1,1,417,0.009
2022-11-05 16:53:11,1,1,417,0.009
2022-11-05 16:54:11,1,2,412,0.008
2022-11-05 16:55:11,1,1,413,0.008
2022-11-05 16:56:11,1,2,417,0.010
2022-11-05 16:57:11,1,1,419,0.011
2022-11-05 16:58:11,1,1,419,0.010
2022-11-05 16:59:11,1,1,418,0.009
2022-11-05 17:00:11,1,1,420,0.011
2022-11-05 17:01:11,1,1,420,0.011
2022-11-05 17:02:11,1,1,420,0.009
2022-11-05 17:03:11,3,5,419,0.011
2022-11-05 17:04:11,1,3,419,0.016
2022-11-05 17:05:11,1,1,427,0.017
2022-11-05 17:06:11,1,2,432,0.017
2022-11-05 17:07:11,1,2,439,0.015
2022-11-05 17:08:11,2,3,456,0.034
2022-11-05 17:09:11,2,3,468,0.031
2022-11-05 17:10:11,1,2,451,0.021
2022-11-05 17:11:11,1,2,451,0.020
2022-11-05 17:12:12,1,1,439,0.018
2022-11-05 17:13:11,2,3,434,0.017
2022-11-05 17:14:11,1,2,429,0.022
2022-11-05 17:15:11,1,2,426,0.027
2022-11-05 17:16:11,1,1,426,0.027
2022-11-05 17:17:11,1,2,423,0.024
2022-11-05 17:18:11,1,2,425,0.021
2022-11-05 17:19:12,1,2,434,0.021
2022-11-05 17:20:11,1,1,438,0.023
2022-11-05 17:21:11,1,3,441,0.024
2022-11-05 17:22:11,1,2,441,0.020
2022-11-05 17:23:11,1,2,442,0.024
2022-11-05 17:24:11,1,2,438,0.022
2022-11-05 17:25:11,1,1,438,0.017
2022-11-05 17:26:12,1,2,440,0.019
2022-11-05 17:27:12,1,3,434,0.018
2022-11-05 17:28:11,0,1,426,0.022
2022-11-05 17:29:11,0,0,423,0.023
2022-11-05 17:30:11,0,0,419,0.023
2022-11-05 17:31:11,0,0,417,0.025
2022-11-05 17:32:11,0,0,415,0.017
2022-11-05 17:33:11,0,0,413,0.014
2022-11-05 17:34:12,0,0,410,0.014
2022-11-05 17:35:11,0,0,408,0.015
2022-11-05 17:36:11,0,0,408,0.015
2022-11-05 17:37:11,0,0,407,0.012
2022-11-05 17:38:11,0,0,408,0.011
2022-11-05 17:39:11,0,0,408,0.013
2022-11-05 17:40:11,0,0,408,0.013
2022-11-05 17:41:12,0,0,408,0.013
2022-11-05 17:42:12,0,0,408,0.013
2022-11-05 17:43:11,0,0,409,0.013
2022-11-05 17:44:11,0,0,411,0.015
2022-11-05 17:45:11,0,0,415,0.015
2022-11-05 17:46:11,0,0,416,0.016
2022-11-05 17:47:11,0,0,416,0.016
2022-11-05 17:48:12,0,0,416,0.015
2022-11-05 17:49:12,0,0,416,0.015
2022-11-05 17:50:11,0,0,416,0.015
2022-11-05 17:51:11,3,4,415,0.015
2022-11-05 17:52:11,2,3,414,0.021
2022-11-05 17:53:11,1,2,412,0.018
2022-11-05 17:54:11,2,2,414,0.017
2022-11-05 17:55:12,18,19,468,0.022
2022-11-05 17:56:12,16,16,440,0.020
2022-11-05 17:57:12,12,16,457,0.025
2022-11-05 17:58:11,1,1,431,0.029
2022-11-05 17:59:11,0,1,455,0.025
2022-11-05 18:00:11,0,0,406,0.024
2022-11-05 18:01:11,0,0,427,0.023
2022-11-05 18:02:12,0,0,422,0.022
2022-11-05 18:03:13,0,0,499,0.022
2022-11-05 18:04:13,0,0,499,0.022
2022-11-05 18:05:12,0,0,437,0.022
2022-11-05 18:06:12,0,0,344,0.022
2022-11-05 18:07:12,0,0,429,0.022
2022-11-05 18:08:12,0,0,417,0.022
2022-11-05 18:09:12,0,0,417,0.022
2022-11-05 18:10:13,0,1,579,0.022
2022-11-05 18:11:13,1,2,544,0.021
2022-11-05 18:12:13,1,2,534,0.025
2022-11-05 18:13:12,3,5,537,0.024
2022-11-05 18:14:12,3,5,548,0.031
2022-11-05 18:15:12,3,5,562,0.036
2022-11-05 18:16:12,3,6,569,0.041
2022-11-05 18:17:13,3,5,584,0.047
2022-11-05 18:18:13,4,7,591,0.053
2022-11-05 18:19:13,4,6,601,0.051
2022-11-05 18:20:12,4,7,611,0.050
2022-11-05 18:21:12,4,7,612,0.050
2022-11-05 18:22:12,4,6,623,0.051
2022-11-05 18:23:12,4,7,629,0.053
2022-11-05 18:24:13,4,8,640,0.054
2022-11-05 18:25:13,5,9,642,0.053
2022-11-05 18:26:13,4,7,640,0.052
2022-11-05 18:27:13,3,6,640,0.050
2022-11-05 18:28:12,4,7,641,0.050
2022-11-05 18:29:12,4,6,644,0.049
2022-11-05 18:30:12,4,6,647,0.050
2022-11-05 18:31:13,6,10,2330,0.053
2022-11-05 18:32:13,6,9,2064,0.057
2022-11-05 18:33:13,6,9,2040,0.066
2022-11-05 18:34:13,5,9,1361,0.068
2022-11-05 18:35:12,5,9,1224,0.064
2022-11-05 18:36:12,5,8,1171,0.061
2022-11-05 18:37:12,6,10,1121,0.062
2022-11-05 18:38:12,5,9,1096,0.059
2022-11-05 18:39:13,5,8,1075,0.059
2022-11-05 18:40:13,5,8,1057,0.058
2022-11-05 18:41:13,4,7,1037,0.057
2022-11-05 18:42:13,5,8,1021,0.056
2022-11-05 18:43:12,4,7,1007,0.056
2022-11-05 18:44:12,4,6,997,0.056
2022-11-05 18:45:12,4,7,989,0.057
2022-11-05 18:46:13,6,9,986,0.068
2022-11-05 18:47:13,5,9,979,0.063
2022-11-05 18:48:13,5,10,973,0.062
2022-11-05 18:49:13,5,8,963,0.062
2022-11-05 18:50:13,5,8,966,0.074
2022-11-05 18:51:13,4,8,967,0.076
2022-11-05 18:52:12,4,8,963,0.080
2022-11-05 18:53:12,4,7,961,0.079
2022-11-05 18:54:13,3,6,956,0.077
2022-11-05 18:55:13,4,6,951,0.079
2022-11-05 18:56:13,4,7,943,0.080
2022-11-05 18:57:13,4,7,938,0.087
2022-11-05 18:58:13,4,6,935,0.092
2022-11-05 18:59:12,4,6,935,0.093
2022-11-05 19:00:12,3,6,935,0.095
2022-11-05 19:01:13,3,6,940,0.103
2022-11-05 19:02:14,3,5,939,0.097
2022-11-05 19:03:14,3,5,938,0.096
2022-11-05 19:04:14,3,6,934,0.100
2022-11-05 19:05:14,3,6,931,0.104
2022-11-05 19:06:14,3,6,933,0.106
2022-11-05 19:07:13,4,7,932,0.108
2022-11-05 19:08:13,5,9,935,0.118
2022-11-05 19:09:14,5,8,941,0.134
2022-11-05 19:10:14,4,7,937,0.122
2022-11-05 19:11:14,5,8,933,0.117
2022-11-05 19:12:14,5,7,928,0.114
2022-11-05 19:13:14,5,8,926,0.116
2022-11-05 19:14:13,7,11,919,0.116
2022-11-05 19:15:13,7,11,920,0.118
2022-11-05 19:16:14,8,13,922,0.123
2022-11-05 19:17:14,8,13,922,0.122
2022-11-05 19:18:14,8,13,927,0.122
2022-11-05 19:19:14,8,13,924,0.117
2022-11-05 19:20:14,8,13,930,0.121
2022-11-05 19:21:14,8,14,931,0.119
2022-11-05 19:22:13,9,15,945,0.121
2022-11-05 19:23:14,10,16,943,0.114
2022-11-05 19:24:14,9,14,936,0.110
2022-11-05 19:25:14,7,12,926,0.105
2022-11-05 19:26:14,7,11,924,0.103
2022-11-05 19:27:14,8,13,929,0.104
2022-11-05 19:28:14,7,12,923,0.103
2022-11-05 19:29:13,7,11,924,0.104
2022-11-05 19:30:14,7,10,918,0.102
2022-11-05 19:31:14,7,12,920,0.106
2022-11-05 19:32:14,8,12,926,0.108
2022-11-05 19:33:14,7,11,920,0.106
2022-11-05 19:34:14,7,11,918,0.105
2022-11-05 19:35:14,6,10,918,0.105
2022-11-05 19:36:14,7,10,916,0.104
2022-11-05 19:37:13,7,11,923,0.109
2022-11-05 19:38:14,6,10,929,0.113
2022-11-05 19:39:14,5,8,934,0.117
2022-11-05 19:40:14,5,7,937,0.119
2022-11-05 19:41:14,5,7,937,0.120
2022-11-05 19:42:14,5,9,938,0.123
2022-11-05 19:43:14,5,7,935,0.122
2022-11-05 19:44:13,5,7,935,0.122
2022-11-05 19:45:14,4,7,921,0.117
2022-11-05 19:46:14,5,9,932,0.123
2022-11-05 19:47:14,4,7,934,0.121
2022-11-05 19:48:14,4,7,934,0.121
2022-11-05 19:49:14,4,6,935,0.122
2022-11-05 19:50:14,5,8,935,0.123
2022-11-05 19:51:14,4,7,937,0.126
2022-11-05 19:52:14,4,6,940,0.125
2022-11-05 19:53:14,4,8,943,0.127
2022-11-05 19:54:14,4,7,947,0.127
2022-11-05 19:55:14,5,8,946,0.126
2022-11-05 19:56:14,4,6,946,0.124
2022-11-05 19:57:14,4,7,946,0.123
2022-11-05 19:58:14,4,7,941,0.122
2022-11-05 19:59:15,4,6,940,0.123
2022-11-05 20:00:14,4,6,942,0.123
2022-11-05 20:01:14,4,7,942,0.123
2022-11-05 20:02:14,4,6,943,0.120
2022-11-05 20:03:14,5,7,941,0.121
2022-11-05 20:04:14,4,7,941,0.119
2022-11-05 20:05:14,4,7,941,0.118
2022-11-05 20:06:14,4,7,943,0.121
2022-11-05 20:07:14,5,7,947,0.125
2022-11-05 20:08:14,5,8,948,0.124
2022-11-05 20:09:14,4,7,949,0.123
2022-11-05 20:10:14,4,7,957,0.125
2022-11-05 20:11:14,5,9,983,0.158
2022-11-05 20:12:14,5,8,1009,0.161
2022-11-05 20:13:14,5,8,1007,0.160
2022-11-05 20:14:15,4,8,1011,0.157
2022-11-05 20:15:14,11,18,1001,0.149
2022-11-05 20:16:14,7,12,1024,0.156
2022-11-05 20:17:14,8,13,1047,0.161
2022-11-05 20:18:14,8,13,975,0.142
2022-11-05 20:19:14,8,13,894,0.115
2022-11-05 20:20:14,9,14,1011,0.136
2022-11-05 20:21:15,8,13,1032,0.142
2022-11-05 20:22:14,8,13,1040,0.145
2022-11-05 20:23:14,8,14,1065,0.151
2022-11-05 20:24:14,11,17,1361,0.156
2022-11-05 20:25:14,10,16,3742,0.169
2022-11-05 20:26:14,12,18,5000,0.173
2022-11-05 20:27:14,8,14,2648,0.160
2022-11-05 20:28:15,9,15,1853,0.172
2022-11-05 20:29:16,7,11,1335,0.157
2022-11-05 20:30:15,7,11,1264,0.136
2022-11-05 20:31:15,6,9,1416,0.146
2022-11-05 20:32:15,7,12,1447,0.167
2022-11-05 20:33:15,6,10,1419,0.188
2022-11-05 20:34:15,7,11,1364,0.194
2022-11-05 20:35:15,7,10,1340,0.191
2022-11-05 20:36:16,7,12,1308,0.187
2022-11-05 20:37:15,6,10,1282,0.179
2022-11-05 20:38:15,6,9,1257,0.172
2022-11-05 20:39:15,5,9,1235,0.171
2022-11-05 20:40:15,6,10,1223,0.198
2022-11-05 20:41:15,6,9,1219,0.190
2022-11-05 20:42:15,6,10,1223,0.185
2022-11-05 20:43:16,6,10,1221,0.180
2022-11-05 20:44:16,5,8,1217,0.177
2022-11-05 20:45:15,5,8,1214,0.175
2022-11-05 20:46:15,5,9,1215,0.170
